Internet Gold Golden Lines Ltd.,IGLD,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Interphase,INPH,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Intersil,ISIL,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Intervest Bancshares,IBCA,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Intest,INTT,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Intraware,ITRA,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Intuit,INTU,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Investors Bancorp,ISBC,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Investors Real Estate Trust - Shares,IRET,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Inx Inc.,INXI,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Ipc Holdings Limited - Common Shares,IPCR,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Ipcs,IPCS,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Iridex,IRIX,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Irobot,IRBT,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Ishares Trust,AAXJ,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Ishares Trust,ISHG,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Isilon Systems,ISLN,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Isle of Capri Casinos,ISLE,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Ista Pharmaceuticals,ISTA,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Ituran Location and Control,ITRN,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
,,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Ixys,IXYS,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
,,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
I2,ITWO,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Ibasis,IBAS,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Icad Inc.,ICAD,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Icf International,ICFI,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Ico Global Communications Holdings,ICOG,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Iconix Brand,ICON,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Ict Grp.,ICTG,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Icx Technologies,ICXT,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Idera Pharmaceuticals,IDRA,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Idm Pharma,IDMI,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Igo,IGOI,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Ikanos Communications,IKAN,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Illumina,ILMN,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Image Sensing Systems,ISNS,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Immersion,IMMR,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Immucor,BLUD,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Immunomedics,IMMU,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
,,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Incontact,SAAS,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Incyte,INCY,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Independent Bank,INDB,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Independent Bank - Ibc Capital Finance,IBCPO,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Indiana Community Bancorp,INCB,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Inergy,NRGY,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Infinera,INFN,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Infinity Property and Casualty,IPCC,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Infogroup Inc.,IUSA,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Informatica,INFA,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Information Services Grp. - Units,IIIIU,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Infospace,INSP,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Ingles Markets,IMKTA,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Innerworkings,INWK,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Innophos Holdings,IPHS,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Innotrac,INOC,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Inplay Technologies,NPLA,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Insignia,ISIG,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Insmed,INSM,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Insteel Industries,IIIN,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Insure.com,NSUR,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
,,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Integral Systems,ISYS,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Integrated Device Technology,IDTI,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Integrated Silicon Solution,ISSI,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Intellon,ITLN,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Interactive Brokers Grp.,IBKR,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Interdigital,IDCC,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Intergroup,INTG,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Internap Network Services,INAP,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
International Bancshares,IBOC,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Internet Capital Grp.,ICGE,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
,,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Intersections,INTX,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Interval Leisure Grp.,IILG,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Interwoven,IWOV,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Intevac,IVAC,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Intricon,IIN,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Intuitive Surgical,ISRG,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Investors Real Estate Trust,IRETP,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Investors Title Company,ITIC,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Ipass Inc.,IPAS,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Ipc the Hospitalist Company,IPCM,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Ipg Photonics,IPGP,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Iris,IRIS,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
,,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Ishares Trust,IGOV,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Ishares Trust - Nasdaq Biotechnology,IBB,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Isis Pharmaceuticals,ISIS,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Isramco,ISRL,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Itron,ITRI,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Ivanhoe Energy - Common Shares,IVAN,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
Ixia,XXIA,2020-04-27 15:52:18.9807643 -0400 EDT m=+26.509963901
,,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Halozyme Therapeutics,HALO,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hampton Roads Bankshares,HMPR,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hancock,HBHC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hansen Medical,HNSN,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Harbin Electric,HRBN,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Harleysville,HGIC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Harleysville Savings Bank,HARL,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
,,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Harris Interactive,HPOL,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Harvard Bioscience,HBIO,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hauppauge Digital,HAUP,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hawkins,HWKN,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hayes Lemmerz International,HAYZ,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
He Equipment Services,HEES,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Healthcare Services,HCSG,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Healthtronics,HTRN,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Heartland Express,HTLD,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Heartware International,HTWR,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Heidrick & Struggles,HSII,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
,,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Henry Bros. Electronics,HBE,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hercules Offshore,HERO,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Heritage Financial,HFWA,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Heritage Oaks Bancorp,HEOP,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Herley Industries,HRLY,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Heska,HSKA,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hi Tech,HITK,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hibbett Sports,HIBB,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
,,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hiland Holdings Gp Lp,HPGP,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Himax,HIMX,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hirsch International,HRSH,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hls Systems International Ltd.,HOLI,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hms Holdings Corp,HMSY,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hollis-eden Pharmaceuticals,HEPH,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hologic,HOLX,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Home Bancshares,HOMB,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Home Federal Bancorp,HOME,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Homeowners Choice,HCII,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hopfed Bancorp,HFBC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
,,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hot Topic,HOTT,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Houston Wire Cable Company,HWCC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hsn,HSNI,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hub,HUBG,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hudson City Bancorp,HCBK,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hughes Communications,HUGH,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Huntington Bancshares,HBAN,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Huntington Preferred Capital,HPCCP,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Huron Consulting,HURN,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hutchinson,HTCH,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
,,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hallmark Financial Services,HALL,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hampden Bancorp,HBNK,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
,,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hanmi Financial,HAFC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hansen Natural,HANS,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hardinge,HDNG,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Harleysville National,HNBC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Harmonic Inc.,HLIT,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Harris Harris Grp.,TINY,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Harris Stratex Networks,HSTX,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hastings Entertainment,HAST,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hawaiian Holdings,HA,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hawthorn Bancshares,HWBK,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Haynes International,HAYN,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Health Grades,HGRD,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Healthstream,HSTM,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Healthways,HWAY,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Heartland Financial Usa,HTLF,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Heelys,HLYS,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Helen of Troy Limited,HELE,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Helios Matheson North America Inc,HMNA,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Henry Schein,HSIC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Heritage Commerce Corp,HTBK,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Heritage Financial,HBOS,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Heritage-crystal Clean,HCCI,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Herman Miller,MLHR,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hf Financial,HFFC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hi/fn,HIFN,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
,,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Highway Holdings Limited,HIHO,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hiland Partners Lp,HLND,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hingham Institution for Savings,HIFS,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hittite Microwave,HITT,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hmn Financial,HMNF,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hoku Scientific,HOKU,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
,,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Home Bancorp,HBCP,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Home Diagnostics,HDIX,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Home Inns Hotels Management Inc,HMIN,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hooker Furniture,HOFT,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Horizon Bancorp,HBNC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Horsehead Holding,ZINC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Houston American Energy,HUSA,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hovnanian Enterprises,HOVNP,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hsw International,HSWI,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hudson,HDSN,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hudson Highland,HHGP,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Human Genome Sciences,HGSI,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Huntington Bancshares Incorporated,HBANP,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hurco,HURC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hurray!,HRAY,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Hydrogenics - Common Shares,HYGS,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
G-iii Apparel Grp. Ltd.,GIII,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gaiam,GAIA,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gametech International,GMTC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gander Mountain Company,GMTN,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gen Probe,GPRO,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gencor Industries Inc.,GENC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
General Communication,GNCMA,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
General Finance - General Finance,GFN,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Genetic Technologies,GENE,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Genoptix,GXDX,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gentex,GNTX,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gentiva Health Services,GTIV,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Genzyme,GENZ,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Geomet,GMET,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Georesources,GEOI,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Geron,GERN,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gfi Grp. Inc.,GFIG,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Giga-tronics Incorporated,GIGA,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gilat Satellite Networks Ltd.,GILT,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Given Imaging,GIVN,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Glacier Bancorp,GBCI,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gladstone Commercial,GOODO,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Glen Burnie Bancorp,GLBZ,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Global,GLBL,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Global Sources Ltd.,GSOL,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Global-tech Advanced Innovations,GAI,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Globalstar,GSAT,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Glu Mobile Inc.,GLUU,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
,,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Golar Lng Limited - Common Shares,GLNG,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Golden Enterprises,GLDC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Golfsmith International Holdings,GOLF,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Google Inc.,GOOG,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Grand Canyon Education,LOPE,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gravity,GRVY,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Great Florida Bank,GFLB,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Great Southern Bancorp,GSBC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
,,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Green Mountain Coffee Roasters,GMCR,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Greene County Bancorp,GCBC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Griffin Land Nurseries,GRIF,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Grupo Financiero Galicia S.a.,GGAL,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gsi Commerce,GSIC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gsi Technology,GSIT,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
,,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gtx,GTXI,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Guaranty Federal Bancshares,GFED,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gulf Island Fabrication,GIFI,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gymboree,GYMB,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
G. Willi-food International Ltd,WILC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
,,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gaming Partners International,GPIC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Garmin Ltd.,GRMN,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
,,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Genelabs,GNLB,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
General Finance,GFNCU,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
,,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Genomic Health,GHDX,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gentek,GETI,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gentium Spa - Gentium Spa American,GENT,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Genvec,GNVC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Geoeye,GEOY,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Geopharma,GORX,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
German American Bancorp,GABC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gevity Hr,GVHR,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gibraltar,ROCK,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gigamedia,GIGM,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gilead Sciences,GILD,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gk Services,GKSR,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gladstone Commercial,GOOD,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gladstone Commercial,GOODP,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
,,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Global Crossing,GLBC,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Global Traffic Network,GNET,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Globaloptions Grp.,GLOI,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Globecomm Systems,GCOM,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gmarket Inc. Ads,GMKT,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Goamerica,GOAM,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Golden Energy Marine,SHIP,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Goldleaf Financial Solutions,GFSI,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Good Times Restaurants,GTIM,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gpc Biotech Ag Ads,GPCB,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
,,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Graymark Healthcare,GRMH,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Great Lakes Dredge Dock,GLDD,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Great Wolf Resorts,WOLF,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Green Bankshares,GRNB,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Green Plains Renewable Energy,GPRE,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Greenlight Capital Re Ltd.,GLRE,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Grupo Aeroportuario Del Centro Norte,OMAB,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gs Financial,GSLA,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gsi Grp.,GSIG,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gt Solar International,SOLR,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gtsi,GTSI,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Guaranty Bancorp,GBNK,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Guidance Software,GUID,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gulfport Energy,GPOR,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
Gyrodyne Company of America,GYRO,2020-04-27 15:52:18.9817644 -0400 EDT m=+26.510964001
F5 Networks,FFIV,2020-04-27 15:52:18.9827646 -0400 EDT m=+26.511964201
Falconstor,FALC,2020-04-27 15:52:18.9827646 -0400 EDT m=+26.511964201
Farmer Brothers,FARM,2020-04-27 15:52:18.9827646 -0400 EDT m=+26.511964201
Faro,FARO,2020-04-27 15:52:18.9827646 -0400 EDT m=+26.511964201
Fauquier Bankshares,FBSS,2020-04-27 15:52:18.9827646 -0400 EDT m=+26.511964201
Fcstone Grp.,FCSX,2020-04-27 15:52:18.9827646 -0400 EDT m=+26.511964201
Fedfirst Financial,FFCO,2020-04-27 15:52:18.9827646 -0400 EDT m=+26.511964201
Ffd Financial,FFDF,2020-04-27 15:52:18.9827646 -0400 EDT m=+26.511964201
